artist,song,topic,X,Y,release,lyricist,title,lyric
Mr.Children,Tomorrow never knows,0,-3.6269288,6.8268824,1994-11-10,桜井和寿,Tomorrow never knows,とどまる事を知らない時間の中で いくつもの移りゆく街並みを眺めていた 幼な過ぎて消えた帰らぬ夢の面影を すれ違う少年に重ねたりして 無邪気に人を裏切れる程 何もかもを欲しがっていた 分かり合えた友の愛した女でさえも 償うことさえできずに今日も傷みを抱き 夢中で駆け抜けるけれども まだ明日は見えず 勝利も敗北もないまま孤独なレースは続いてく 人は悲しいぐらい忘れてゆく生きもの 愛される喜びも 寂しい過去も 今より前に進む為には 争いを避けて通れない そんな風にして世界は今日も回り続けている 果てしない闇の向こうに oh oh 手を伸ばそう 誰かの為に生きてみても oh oh tomorrow never knows 心のまま僕はゆくのさ 誰も知ることのない明日へ 優しさだけじゃ生きられない 別れを選んだ人もいる 再び僕らは出会うだろう この長い旅路のどこかで 果てしない闇の向こうに oh oh 手を伸ばそう 癒える事ない傷みなら いっそ引き連れて 少しぐらい はみだしたっていいさ oh oh 夢を描こう 誰かの為に生きてみたって oh oh tomorrow never knows 心のまま僕はゆくのさ 誰も知ることのない明日へ
Mr.Children,HERO,0,-1.625157,6.9440327,2002-12-11,桜井和寿,HERO,例えば誰か一人の命と 引き換えに世界を救えるとして 僕は誰かが名乗り出るのを待っているだけの男だ 愛すべきたくさんの人たちが 僕を臆病者に変えてしまったんだ 小さい頃に身振り手振りを 真似てみせた 憧れになろうだなんて 大それた気持ちはない でもヒーローになりたい ただ一人 君にとっての つまずいたり 転んだりするようなら そっと手を差し伸べるよ 駄目な映画を盛り上げるために 簡単に命が捨てられていく 違う 僕らが見ていたいのは 希望に満ちた光だ 僕の手を握る少し小さな手 すっと胸の淀みを溶かしていくんだ 人生をフルコースで深く味わうための 幾つものスパイスが誰もに用意されていて 時には苦かったり 渋く思うこともあるだろう そして最後のデザートを笑って食べる 君の側に僕は居たい 残酷に過ぎる時間の中で きっと十分に僕も大人になったんだ 悲しくはない 切なさもない ただこうして繰り返されてきたことが そうこうして繰り返していくことが 嬉しい 愛しい ずっとヒーローでありたい ただ一人 君にとっての ちっとも謎めいてないし 今更もう秘密はない でもヒーローになりたい ただ一人 君にとっての つまずいたり 転んだりするようなら そっと手を差し伸べるよ
Mr.Children,エソラ,5,-3.9505208,5.6203814,2008-12-10,Kazutoshi Sakurai,エソラ,二足歩行してる空っぽの生きもの 無意識にリズムを刻んでいる フルボリュームのl-rに 萎んでた夢が膨らんでく 君が話してたの あそこのフレーズだろう? まるで僕らのための歌のようだ 君はどんな顔して聞いてたの？ 甘く切なく胸を焦がす響き メロディーラインが放ったカラフルな魔法のフレーズ 輝きを撒き散らしては僕らに夢を見せる 明日へ羽ばたく為に 過去から這い出す為に oh rock me baby tonight ほらもっとボリュームを上げるんだ 天気予報によれば 夕方からの 降水確率は上がっている でも雨に濡れぬ場所を探すより 星空を信じ出かけよう 雨に降られたら 乾いてた街が 滲んできれいな光を放つ 心さえ乾いてなければ どんな景色も宝石に変わる やがて音楽は鳴りやむと分かっていて それでも僕らは今日を踊り続けてる 忘れない為に 記憶から消す為に oh rock me baby tonight また新しいステップを踏むんだ メロディーラインが描いたカラフルな希望のフレーム 輝きを撒き散らしては僕らに夢を見せる めぐり逢う度に サヨナラ告げる度に oh rock me baby tonight さぁ踊ろうよ ボリュームをもっと上げるんだ
Mr.Children,innocent world,-1,-3.064324,6.177677,1994-06-01,桜井和寿,innocent world,黄昏の街を背に 抱き合えたあの頃が 胸をかすめる 軽はずみな言葉が 時に人を傷つけた そして君は居ないよ 窓に反射する(うつる) 哀れな自分(おとこ)が 愛(いとお)しくもある この頃では ah 僕は僕のままで ゆずれぬ夢を抱えて どこまでも歩き続けて行くよ いいだろう？ mr. myself いつの日も この胸に流れてる メロディー 軽やかに 緩やかに 心を伝うよ 陽のあたる坂道を昇る その前に また何処かで 会えるといいな イノセント ワールド 近頃じゃ夕食の 話題でさえ仕事に 汚染(よご)されていて 様々な角度から 物事を見ていたら 自分を見失ってた 入り組んでいる 関係の中で いつも帳尻 合わせるけど ah 君は君のままに 静かな暮らしの中で 時には風に身を任せるのも いいじゃない oh miss yourself 物憂げな 6月の雨に 打たれて 愛に満ちた 季節を想って 歌うよ 知らぬ間に忘れてた 笑顔など見せて 虹の彼方へ放つのさ 揺れる想いを 変わり続ける 街の片隅で 夢の破片(かけら)が 生まれてくる oh 今にも そして僕はこのままで 微かな光を胸に 明日も進んで行くつもりだよ いいだろう？ mr. myself いつの日も この胸に流れてる メロディー 切なくて 優しくて 心が痛いよ 陽のあたる坂道を昇る その前に また何処かで 会えるといいな その時は笑って 虹の彼方へ放つのさ イノセント ワールド 果てしなく続く イノセント ワールド
Mr.Children,抱きしめたい,6,-1.8829764,3.2268896,1992-12-01,桜井和寿,抱きしめたい,出会った日と 同じように 霧雨けむる 静かな夜 目を閉じれば 浮かんでくる あの日のままの二人 人波で溢れた 街のショウウィンドウ 見とれた君が ふいに つまずいた その時 受け止めた 両手のぬくもりが 今でも 抱きしめたい 溢れるほどの 想いが こぼれてしまう前に 二人だけの 夢を胸に 歩いてゆこう 終わった恋の心の傷跡は 僕にあずけて キャンドルを 灯すように そっと二人 育ててきた 形のない この想いは 今はもう 消えはしない 震えそうな夜に 声をひそめ 君と 指切りした あの約束 忘れてやしないよ 心配しないで 君だけを 見ている もしも 君が 泣きたい位に 傷つき 肩を落とす時には 誰よりも素敵な 笑顔を 探しに行こう 全てのことを 受け止めて行きたい ずっと二人で 抱きしめたい 溢れるほどに 君への想いが 込みあげてく どんな時も 君と肩をならべて 歩いてゆける もしも 君が さみしい時には いつも 僕が そばにいるから
Mr.Children,くるみ,-1,-1.0569062,5.394642,2003-11-19,Kazutoshi Sakurai,くるみ,ねぇ くるみ この街の景色は君の目にどう映るの? 今の僕はどう見えるの? ねぇ くるみ 誰かの優しさも皮肉に聞こえてしまうんだ そんな時はどうしたらいい? 良かった事だけ思い出して やけに年老いた気持ちになる とはいえ暮らしの中で 今 動き出そうとしている 歯車のひとつにならなくてはなぁ 希望の数だけ失望は増える それでも明日に胸は震える 「どんな事が起こるんだろう?」 想像してみるんだよ ねぇ くるみ 時間が何もかも洗い連れ去ってくれれば 生きる事は実に容易い ねぇ くるみ あれからは一度も涙は流してないよ でも 本気で笑う事も少ない どこかで掛け違えてきて 気が付けば一つ余ったボタン 同じようにして誰かが 持て余したボタンホールに 出会う事で意味が出来たならいい 出会いの数だけ別れは増える それでも希望に胸は震える 十字路に出くわすたび 迷いもするだろうけど 今以上をいつも欲しがるくせに 変わらない愛を求め歌う そうして歯車は回る この必要以上の負担に ギシギシ鈍い音をたてながら 希望の数だけ失望は増える それでも明日に胸は震える 「どんな事が起こるんだろう?」 想像してみよう 出会いの数だけ別れは増える それでも希望に胸は震える 引き返しちゃいけないよね 進もう 君のいない道の上へ
Mr.Children,シーソーゲーム ～勇敢な恋の歌～,0,-1.595838,9.491738,1995-08-10,桜井和寿,シーソーゲーム ～勇敢な恋の歌～,愛想なしの君が笑った そんな単純な事で 遂に肝心な物が何かって気付く 打ち明け話にあった純情を捧げたって奴に 大人げなく嫉妬したりなんかして ねえ 等身大の愛情で挑んでるのに 世間は暗い話題 恋なんて言わばエゴとエゴのシーソーゲーム いつだって君は曖昧なリアクションさ 友人の評価はイマイチでもshe so cute 順番を待ってたんじゃつらい 勇敢な恋の歌 劣等感を逆手にとってわがままばかりの君が 隠し持った母性本能は凄い ねえ 変声期みたいな吐息でイカせて 野獣と化してah ah 何遍も恋の辛さを味わったって 不思議なくらい人はまた恋に落ちてゆく 運命のイタズラってやつも考慮して 照準を絞ってステップアップしたい そう祈って眠るだけ アダムとイブの時代から 流れてくる我らの血潮 愛の神秘に魅せられて 迷い込む恋のラビリンス シーソーゲーム 世界中の誰もが シーソーゲーム 業の深い生命体 シーソーゲーム 過ちを繰り返す人生ゲーム シーソーゲーム 恋なんて言わばエゴとエゴのシーソーゲーム 図に乗って君はまたノーリアクションさ 何遍も恋の苦さを味わったって 不気味なくらい僕は今恋に落ちてゆく 愛想が尽きるような時ほどshe so cute お望み通りup side down 勇敢な戦士みたいに愛したいな
Mr.Children,彩り,-1,0.27917838,6.865406,2007-03-14,Kazutoshi Sakurai,彩り,ただ目の前に並べられた仕事を手際よくこなしてく コーヒーを相棒にして いいさ 誰が褒めるでもないけど 小さなプライドをこの胸に 勲章みたいに付けて 僕のした単純作業が この世界を回り回って まだ出会ったこともない人の笑い声を作ってゆく そんな些細な生き甲斐が 日常に彩りを加える モノクロの僕の毎日に 少ないけど 赤 黄色 緑 今 社会とか世界のどこかで起きる大きな出来事を 取り上げて議論して 少し自分が高尚な人種になれた気がして 夜が明けて また小さな庶民 憧れにはほど遠くって 手を伸ばしても届かなくて カタログは付箋したまんま ゴミ箱へと捨てるのがオチ そして些細な生き甲斐は 時に馬鹿馬鹿しく思える あわてて僕は彩(いろ)を探す にじんでいても 金 銀 紫 ただいま おかえり なんてことのない作業が この世界を回り回って 何処の誰かも知らない人の笑い声を作ってゆく そんな些細な生き甲斐が 日常に彩りを加える モノクロの僕の毎日に 増やしていく 水色 オレンジ なんてことのない作業が 回り回り回り回って 今 僕の目の前の人の笑い顔を作ってゆく そんな確かな生き甲斐が 日常に彩りを加える モノクロの僕の毎日に 頬が染まる 温かなピンク 増やしていく きれいな彩り
Mr.Children,君が好き,-1,0.7836466,5.7158065,2002-01-01,KAZUTOSHI SAKURAI,君が好き,もしもまだ願いが一つ叶うとしたら… そんな空想を広げ 一日中ぼんやり過ごせば 月も濁る東京の夜だ そしてひねり出した答えは 君が好き 僕が生きるうえでこれ以上の意味はなくたっていい 夜の淵 アパートの脇 くたびれた自販機で二つ 缶コーヒーを買って 僕の手が君の涙拭えるとしたら それは素敵だけど 君もまた僕と似たような 誰にも踏み込まれたくない 領域を隠し持っているんだろう 君が好き この響きに 潜んでる温い惰性の匂いがしても 繰り返し 繰り返し 煮え切らないメロディに添って 思いを焦がして 歩道橋の上には 見慣れてしまった 濁った月が浮かんでいて 汚れていってしまう 僕らにそっと あぁ 空しく何かを訴えている 君が好き 僕が生きるうえでこれ以上の意味はなくたっていい 夜の淵 君を待ち 行き場のない 想いがまた夜空に浮かんで 君が好き 君が好き 煮え切らないメロディに添って 思いを焦がして
Mr.Children,旅立ちの唄,-1,-3.3171852,4.987183,2007-10-31,Kazutoshi Sakurai,旅立ちの唄,怖がらないで。 手当たり次第に灯り点けなくても いつか 一人ぼっちの夜は明けていくよ 転んだ日は はるか遠くに感じていた景色も 起き上がってよく見ると なんか辿り着けそうじゃん 君の大好きだった歌 街に流れる それは偶然が僕にくれた さりげない贈り物 ah 旅立ちの唄 さぁ どこへ行こう? また どこかで出会えるね ah とりあえず「さようなら」 自分が誰か分からなくなるとき君に語りかけるよ でも もし聞こえていたって返事はいらないから… 大切なものを失くして また手に入れて そんな繰り返しのようで その度新しくて 「もうこれ以上 涙流したり笑いあったりできない」と言ってたって やっぱり人恋しくて 今が大好きだって躊躇などしないで言える そんな風に日々を刻んでいこう どんな場所にいても ah はじまりを祝い歌う最後の唄 僕は今手を振るよ ah 悲しみにさようなら 疲れ果てて足が止まるとき 少しだけ振り返ってよ 手の届かない場所で背中を押してるから ah 旅立ちの唄 さぁ どこへ行こう? また どこかで出会えるね ah とりあえず「さようなら」 自分が誰か忘れそうなとき ぼんやり想い出してよ ほら 僕の体中 笑顔の君がいるから 背中を押してるから でも返事はいらないから
Mr.Children,足音 ～Be Strong,-1,-1.1030023,5.8028555,2014-11-19,桜井和寿,足音 ～Be Strong,新しい靴を履いた日は それだけで世界が違って見えた 昨日までと違った自分の足音が どこか嬉しくて あてもなく隣の町まで 何も考えずしばらく歩いて 「こんなことも最近はしてなかったな...」って ぼんやり思った 舗装された道を選んで歩いていくだけ そんな日々 だけど もうやめたいんだ 今日はそんな気がしてる 夢見てた未来は それほど離れちゃいない また一歩 次の一歩 足音を踏み鳴らせ！ 時には灯りのない 寂しい夜が来たって この足音を聞いてる 誰かがきっといる 疲れて歩けないんなら 立ち止まってしがみついていれば 地球は回っていって きっといい方向へ 僕らを運んでくれる どんな人にだって心折れそうな日はある 「もうダメだ」って思えてきても大丈夫 もっと強くなっていける 今という時代は 言うほど悪くはない また一歩 次の一歩 靴紐を結び直して 喜びを分かち合い 弱さを補い合い 大切な誰かと歩いていけるなら もう怖がんないで 怯(ひる)まないで 失敗なんかしたっていい 拒まないで 歪めないで 巻き起こってる すべてのことを真っ直ぐに受け止めたい 夢見てた未来は それほど離れちゃいない また一歩 次の一歩 足音を踏み鳴らせ！ 例えば雨雲が 目の前を覆ったって また日差しを探して歩き出そう 時には灯りのない 孤独な夜が来たって この足音を聞いてる 誰かがきっといる
Mr.Children,祈り ～涙の軌道,0,-1.278504,8.632595,2012-04-18,Kazutoshi Sakurai,祈り ～涙の軌道,悴(かじか)んだ君の手を握り締めると 「このまま時間が止まれば...」って思う 覗き込むような目が嘘を探してる 馬鹿だな 何も出てきやしないと笑って答える 遠い未来を夢見たり 憂いたり 今日も頭の中で行ったり来たり 触らないで なるだけ手を加えぬように 心の軌道を見届けたい さようなら さようなら さようなら 夢に泥を塗りつける自分の醜さに 無防備な夢想家だって 誰かが揶揄しても 揺るがぬ想いを 願いを 持ち続けたい 見慣れた場所が違う顔して見えるのも 本当は僕の目線が変わってきたから 「純粋」や「素直」って言葉に 悪意を感じてしまうのは きっと僕に もう邪気があるんだね 忘れようとして でも思い起こしたり いくつになっても皆 似たり寄ったり 失くしたくないものが ひとつまたひとつ 心の軌道に色を添えて 迷ったら その胸の河口から 聞こえてくる流れに耳を澄ませばいい ざわめいた きらめいた 透き通る流れに 笹舟のような 祈りを 浮かべればいい 君が泣いて笑って その度心を揺らす もっと強くありたいって想いで 胸は震えている 忘れないで 君に宿った光 いつまでも消えぬように 見守りたい さようなら さようなら さようなら 憧れを踏みつける自分の弱さに 悲しみが 寂しさが 時々こぼれても 涙の軌道は綺麗な川に変わる そこに 笹舟のような 祈りを 浮かべればいい
Mr.Children,youthful days,-1,-0.56750214,4.310826,2001-11-07,KAZUTOSHI SAKURAI,youthful days,にわか雨が通り過ぎてった午後に 水溜まりは空を映し出している 二つの車輪で 僕らそれに飛び込んだ 羽のように広がって 水しぶきがあがって 君は笑う 悪戯に ニヤニヤと 僕も笑う 声を上げ ゲラゲラと 歪んだ景色に取り囲まれても 君を抱いたら 不安は姿を消すんだ 胸の鐘の音を鳴らしてよ 壊れるほどの抱擁とキスで あらわに心をさらしてよ ずっと二人でいられたらいい 「サボテンが赤い花を付けたよ」と言って 「急いでおいで」って僕に催促をする 何回も繰り返し 僕ら乾杯をしたんだ だけど朝になって 花はしおれてしまって 君の指 花びらを撫でてたろう 僕は思う その仕草 セクシーだと 表通りには花もないくせに トゲが多いから 油断していると刺さるや 胸の鐘の音を鳴らしてよ 切ないほどの抱擁とキスで 乾いた心を濡らしてよ ただ二人でいられたらいい 生臭くて柔らかい温もりを抱きしめる時 (i got back youthful days) くすぐったい様な乱暴に君の本能が応じてる時 (i got back youthful days) 苦しさにも似た感情に もう名前なんてなくていいんだよ (i got back youthful days) 日常が押し殺してきた 剥き出しの自分を感じる 繋いだ手を放さないでよ 腐敗のムードを かわして明日を奪うんだ 胸の鐘の音を鳴らしてよ 壊れるほどの抱擁とキスで あらわに心をさらしてよ ずっと二人でいられたらいい いつも二人でいられたらいい
Mr.Children,掌,0,-4.0410113,8.33418,2003-11-19,Kazutoshi Sakurai,掌,掌に刻まれた歪な曲線 何らかの意味を持って生まれてきた証 僕らなら 求め合う寂しい動物 肩を寄せるようにして 愛を歌っている 抱いたはずが突き飛ばして 包むはずが切り刻んで 撫でるつもりが引っ掻いて また愛 求める 解り合えたふりしたって 僕らは違った個体で だけどひとつになりたくて 暗闇で もがいて もがいている ステッカーにして貼られた本物の印 だけど そう主張している方がニセモノに見える 僕らなら こんな風な袋小路に 今も迷い込んだまま 抜け出せずにいる 夢見てるから儚くて 探すから見つからなくて 欲しがるから手に入んなくて 途方に暮れる どこで間違ったかなんて 考えてる暇もなくて でも答えがなきゃ不安で 君は君で 僕は僕 そんな当たり前のこと 何でこんなにも簡単に 僕ら 見失ってしまえるんだろう? all for one for all but i am one all for one for all but you are one ひとつにならなくていいよ 認め合うことができればさ もちろん投げやりじゃなくて 認め合うことができるから ひとつにならなくていいよ 価値観も 理念も 宗教もさ ひとつにならなくていいよ 認め合うことができるから それで素晴らしい キスしながら唾を吐いて 舐めるつもりが噛みついて 着せたつもりが引き裂いて また愛 求める ひとつにならなくていいよ 認め合えばそれでいいよ それだけが僕らの前の 暗闇を 優しく 散らして 光を 降らして 与えてくれる
Mr.Children,常套句,-1,-3.5634034,7.6010857,2012-11-28,Kazutoshi Sakurai,常套句,君が思うよりも 僕は不安で寂しくて 今日も明日も ただ精一杯 この想いにしがみ付く 君に会いたい 君に会いたい 何していますか 気分はどう 君に会いたい 君に会いたい 愛しています 君はどう 「君が思うよりも 君はもっと美しくて...」 そう言うと決まって 少し膨れるけど からかってなどいないよ 君に会いたい 君に会いたい 何していたって 君を想う 君に会いたい 君に会いたい 愛しています 今日も 嬉しさと 悲しみの間を揺れている 狂おしいほど 君に会いたい 君に会いたい 何していますか 気分はどう 君に会いたい 君に会いたい 愛しています 君はどう 君に会いたい 君に会いたい 愛しています
Mr.Children,Marshmallow day,8,1.1903204,6.2861977,2012-11-28,Kazutoshi Sakurai,Marshmallow day,"レーシングカーのエンジンみたいな 唸りを 高鳴りを 胸が上げ 中心に向かって突き上げるよ you're beautiful it's marshmallow day まるで3d映画 ハリウッドから飛び出したようなsmile 次第に惹き込まれて 自分を見失うよ チューインガムの味のように 消えてなくなったりしないでよ 甘い想いが膨らみだしてる 注意深く そして狂おしく 君の感触を噛み締めよう everything is a taste of you もっと他にすべきことがあると 分かってても手に付かない 高台の鐘が鳴り響くように you're beautiful こだましてる 何ひとつの不自由もなく 最近過ごしてたのに 今や君のいない世界を 想像して怯えるよ 睡眠不足が続く日でも 君に逢えるのなら飛んでく その瞬間を待ち焦がれてる チューニングを君に合わせて 同じ歌を口ずさもう everyday i sing for you 柔らかな体温に触れる時 心は天空を飛んでる ah このまま死んでしまえるなら それが良い 君の吐息 甘い雰囲気に埋もれて チューインガムの味のように 消えてなくなったりしないでよ 甘い想いはまだ膨らんでる 注意深く そして優しく 君の感触を噛み締めよう everything is a taste of you チューニングは君に合わすよ 幸せな歌を歌ってこう everyday, i sing for … everything is a taste of … everyday, marshmallow day"
Mr.Children,箒星,-1,-1.4738324,7.1062174,2006-07-05,Kazutoshi Sakurai,箒星,寝れない日が続いて かすれた僕の声が はしゃいでる君の気持ちを曇らせた 「別にそれほど疲れていやしない」 なるたけ優しい言葉 慌てて探してみる 君は知ってんだろう? 僕の大風呂敷を 今 そいつで未来を盗むから さぁ手伝って 古い遊園地の観覧車から見慣れた街見下ろし ほら 今日までの僕らに 小さくエールでも贈ろうか 目を瞑っても消えない光 君の心に見付けた すぅーっと 優しく淡く弧を描いて 頬を撫でてく「箒星」 教えない 知り過ぎてるから教えない 口に出すと悲しみは 次の悲しみを生むだろう 知りたい それでもまだまだ知りたい 積まれた理屈を越えて その退屈を越えて 最近ストレッチを怠ってるからかなぁ? 上手く開けないんだ、心が。ぎこちなくて でもね僕らは未来の担い手 人の形した光 暗闇と戯れ合っては眩しく煌めく「箒星」 心配事ばっかり見付けないで 慌てないで探してこう いつか必ず叶うって決め込んで路頭に迷った祈り 目を瞑っても消えない光 夜空に託した祈り 今日もどこかで光ってる 誰の目にも触れない場所で 悪いとこばっかり見付けないで 僕ら一緒に探そう ずっと 優しく淡く弧を描いて 夜を撫でてく「箒星」 光り続ける「箒星」
Mr.Children,Any,-1,-1.4468714,5.711734,2002-07-10,Kazutoshi Sakurai,Any,上辺ばかりを撫で回されて 急にすべてに嫌気がさした僕は 僕の中に潜んだ暗闇を 無理やりほじくり出してもがいてたようだ 真実からは嘘を 嘘からは真実を 夢中で探してきたけど 今 僕のいる場所が 探してたのと違っても 間違いじゃない きっと答えは一つじゃない 何度も手を加えた 汚れた自画像に ほら また12色の心で 好きな背景を描きたして行く いろんなことを犠牲にして 巻き添いにして 悦に浸って走った自分を時代のせいにしたんだ 「もっといいことはないか？」って言いながら 卓上の空論を振り回してばっか そして僕は知ってしまった 小手先でやりくりしたって 何一つ変えられはしない 今 僕のいる場所が 望んだものと違っても 悪くはない きっと答えは一つじゃない 「愛してる」と君が言う 口先だけだとしても たまらなく嬉しくなるから それもまた僕にとって真実 交差点 信号機 排気ガスの匂い クラクション 壁の落書き 破られたポスター 今 僕のいる場所が 探してたのと違っても 間違いじゃない いつも答えは一つじゃない 何度も手を加えた 汚れた自画像に ほら また12色の心で 好きな背景を描きたして行く また描きたして行く そのすべて真実
Mr.Children,口笛,5,-3.780204,5.0390344,2000-01-13,桜井和寿,口笛,頼り無く二つ並んだ不揃いの影が 北風に揺れながら延びてゆく 凸凹のまま膨らんだ君への想いは この胸のほころびから顔を出した 口笛を遠く 永遠に祈る様に遠く 響かせるよ 言葉より確かなものに ほら 届きそうな気がしてんだ さあ 手を繋いで 僕らの現在が途切れない様に その香り その身体 その全てで僕は生き返る 夢を摘むんで帰る畦道 立ち止まったまま そしてどんな場面も二人なら笑えますように 無造作にさげた鞄にタネが詰まっていて 手品の様 ひねた僕を笑わせるよ 形あるものは次第に姿を消すけれど 君がくれた この温もりは消せないさ いつもは素通りしてたベンチに座り 見渡せば よどんだ街の景色さえ ごらん 愛しさに満ちてる ああ 雨上がりの遠くの空に虹が架かったなら 戸惑いや 不安など 簡単に吹き飛ばせそうなのに 乾いた風に口笛は 澄み渡ってゆく まるで世界中を優しく包み込むように 子供の頃に 夢中で探してたものが ほら 今 目の前で手を広げている 恐がらないで踏み出しておいで さあ 手を繋いで 僕らの現在が途切れない様に その香り その身体 その全てで僕は生き返る 夢を摘むんで帰る畦道 立ち止まったまま そしてどんな場面も二人で笑いながら 優しく響くあの口笛のように
Mr.Children,Over,-1,-2.2827585,8.750551,1994-09-01,桜井和寿,Over,何も語らない君の瞳の奥に愛を探しても 言葉が足りない そうぼやいてた君をふっと思い出す 今となれば 顔のわりに小さな胸や 少し鼻にかかるその声も 数え上げりゃ きりがないんだよ 愛してたのに 心変わりを責めても空しくて “風邪が伝染(うつ)るといけないから キスはしないでおこう”って言ってた 考えてみると あの頃から君の態度は違ってた いざとなれば 毎晩君が眠りにつく頃 あいも変わらず電話かけてやる なんて まるでその気はないけど わからなくなるよ 男らしさって一体 どんなことだろう？ 夕焼けに舞う雲 あんな風になれたならいいな いつも考え過ぎて失敗してきたから 今となれば 嘘のつけない大きな声や 家事に向かない荒れた手のひらも 君を形成(つく)る全ての要素を 愛してたのに 心変わりを責めても君は戻らない いつか街で偶然出会っても 今以上に綺麗になってないで たぶん僕は忘れてしまうだろう その温もりを 愛しき人よ さよなら 何も語らない君の瞳も いつか思い出となる 言葉にならない悲しみのトンネルを さぁくぐり抜けよう
Mr.Children,フェイク,0,0.096546054,8.016023,2007-01-24,Kazutoshi Sakurai,フェイク,言ってしまえば僕らなんか似せて作ったマガイモノです すぐにそれと見破られぬように上げ底して暮らしています   ほっぺたから横隔膜まで誰かを呪ってやるって気持ち膨らまし 「こんなんじゃ嫌だ!」って 苦肉の策を練ってなんとか今日を生きてるよ   虚しさを抱えて 夢をぶら下げ 二階建ての明日へとtake off 灰になっても 諦めちゃまた始めから出直したりして まだ自分を嫌いになれずにいるみたいだ oh oh oh 体中に染みついている嘘を信じていく   どれくらいのペースで行こう? まずは何番手に着こう? あれこれって知恵を絞ったあげくが裏目にでます   「愛してる」って女が言ってきたって 誰かと取っ替えのきく代用品でしかないんだ ホック外してる途中で気付いていたって ただ腰を振り続けるよ   寂しさを背負って 恋に繋がれ 地下二階の過去からtake off ハイエナのよう つまずいて抜かれたけどびゅんと追い詰めて ちょっと自分にプライドを取り戻せたのに oh oh oh この手が掴んだものは またしてもフェイク   飛び込んでくる音 目に入る映像 暫く遮断して心を澄まして 何が見えますか? 誰の声が聞こえますか? いつまでも抱きしめていれるかな?   虚しさを抱えて 夢をぶら下げ 二階建ての明日へとtake off ハイジャンプしよう 騙されちゃまた懲りもせず信じたりして もう誰も疑わずにいれるなら oh oh oh 許し合えるなら 大切に抱きしめてた宝物がある日 急に偽物と明かされても oh oh oh 世界中にすり込まれている嘘を信じていく すべてはフェイク それすら…
Mr.Children,fanfare,-1,1.0739549,5.530486,2010-12-01,桜井和寿,fanfare,悔やんだって後の祭り もう昨日に手を振ろう さぁ 旅立ちのときは今 重たく沈んだ碇を上げ congratulations! 今胸に高鳴るファンファーレ! もう色彩階調(gradation)は無限で脳に紙吹雪よ舞え! 覚悟なき者は去れ あてどない流浪の旅 nobody knows 航海の末路 例えて言うとすれば 僕はパントマイムダンサーです 見えもしねえもんを掴んで天にも昇った気になって やがて風船が割れ 独り悲しい目覚め そんな日でも 懲りずに「ヨウソロ」を。。。 ちょっと待ってと言われたって どっち行くんだと問われたって 「答えはいつも風の中」にあるんですって いつの間にか大人になって うっかりして真面(まとも)になって 失った宝物を探しに行こう! 吹き荒れるよ 今日も見通しの悪い海原で みんな悪戦苦闘してるんだ 独りじゃないぞ 頑張れ! 歓喜の裏側で 誰かが泣く運命 それが僕でも 後悔はしないよ 「僕はボクさ」と主張をしたって 僕もボクをよく知らなくて ぐるぐる自分のしっぽを追いかけ回して ひょっとしたらあなたの瞳に いつか出会った本当の僕が 迷い込んでやしないかなぁ? って探してみる まるで袋のネズミ 自分で自分を追い込んでた さぁ 旅立ちのときは今 重たく沈んだ碇を上げ 悔やんだって後の祭り もう昨日に手を振ろう さぁ 旅立ちのときは今 風をよんでデカい帆をはれ! ちょっと待ってと言われたって どっち行くんだと問われたって 「答えはいつも風の中」にあるんでしたっけ!? きっと今日もあなたの瞳で 僕も知らない新しい僕は ぐるぐる旅をしてる いつか誰もが大人になって ちゃっかりした大人になって 失った宝物を探しに行こう!
Mr.Children,星になれたら,1,-1.8298542,6.714403,1992-12-01,桜井和寿,星になれたら,この街を出て行く事に 決めたのは いつか 君と 話した夢の 続きが今も 捨て切れないから 何度も耳をふさいでは  ごまかしてばかりいたよ だけど 今度はちょっと違うんだ 昨日の僕とは こっそり出てゆくよ だけど負け犬じゃない もう キャンセルもできない さようなら 会えなくなるけど さみしくなんかないよ そのうちきっと 大きな声で 笑える日が来るから 動き出した 僕の夢 高い山越えて 星になれたらいいな 何かに つまずいた時は 空に手をかざしてみよう この風は きっとどこかで君と つながってるから 呼んでる声がする だけど帰りたくない 笑われるのにも 慣れた 長く助走をとった方が より遠くに 飛べるって聞いた そのうちきっと 大きな声で 笑える日が来るはず 動き出した僕の夢 深い谷越えて 虹になれたらいいな さようなら 会えなくなるけど さみしくなんかないよ そのうちきっと 大きな声で 笑える日が来るから 動き出した 僕の夢 高い山越えて 星になれたらいいな 虹になれたらいいな
